General Index,Voltage,Sensor
4861,396,termistor_data.csv
4862,396,termistor_data.csv
4863,396,termistor_data.csv
4864,394,termistor_data.csv
4865,394,termistor_data.csv
4866,393,termistor_data.csv
4867,393,termistor_data.csv
4868,393,termistor_data.csv
4869,392,termistor_data.csv
4870,392,termistor_data.csv
4871,390,termistor_data.csv
4872,390,termistor_data.csv
4873,388,termistor_data.csv
4874,388,termistor_data.csv
4875,387,termistor_data.csv
4876,387,termistor_data.csv
4877,387,termistor_data.csv
4878,386,termistor_data.csv
4879,385,termistor_data.csv
4880,384,termistor_data.csv
4881,384,termistor_data.csv
4882,382,termistor_data.csv
4883,382,termistor_data.csv
4884,382,termistor_data.csv
4885,382,termistor_data.csv
4886,382,termistor_data.csv
4887,381,termistor_data.csv
4888,381,termistor_data.csv
4889,381,termistor_data.csv
4890,381,termistor_data.csv
4891,381,termistor_data.csv
4892,381,termistor_data.csv
4893,382,termistor_data.csv
4894,382,termistor_data.csv
4895,384,termistor_data.csv
4896,386,termistor_data.csv
4897,387,termistor_data.csv
4898,388,termistor_data.csv
4899,390,termistor_data.csv
4900,392,termistor_data.csv
4901,393,termistor_data.csv
4902,396,termistor_data.csv
4903,397,termistor_data.csv
4904,400,termistor_data.csv
4905,405,termistor_data.csv
4906,427,termistor_data.csv
4907,449,termistor_data.csv
4908,471,termistor_data.csv
4909,487,termistor_data.csv
4910,498,termistor_data.csv
4911,505,termistor_data.csv
4912,507,termistor_data.csv
4913,506,termistor_data.csv
4914,505,termistor_data.csv
4915,504,termistor_data.csv
4916,502,termistor_data.csv
4917,501,termistor_data.csv
4918,499,termistor_data.csv
4919,498,termistor_data.csv
4920,497,termistor_data.csv
4921,496,termistor_data.csv
4922,495,termistor_data.csv
4923,493,termistor_data.csv
4924,489,termistor_data.csv
4925,486,termistor_data.csv
4926,483,termistor_data.csv
4927,478,termistor_data.csv
4928,475,termistor_data.csv
4929,471,termistor_data.csv
4930,469,termistor_data.csv
4931,466,termistor_data.csv
4932,464,termistor_data.csv
4933,461,termistor_data.csv
4934,459,termistor_data.csv
4935,457,termistor_data.csv
4936,456,termistor_data.csv
4937,453,termistor_data.csv
4938,451,termistor_data.csv
4939,449,termistor_data.csv
4940,448,termistor_data.csv
4941,446,termistor_data.csv
4942,444,termistor_data.csv
4943,441,termistor_data.csv
4944,440,termistor_data.csv
4945,437,termistor_data.csv
4946,436,termistor_data.csv
4947,433,termistor_data.csv
4948,432,termistor_data.csv
4949,430,termistor_data.csv
4950,428,termistor_data.csv
4951,427,termistor_data.csv
4952,425,termistor_data.csv
4953,422,termistor_data.csv
4954,420,termistor_data.csv
4955,416,termistor_data.csv
4956,415,termistor_data.csv
4957,414,termistor_data.csv
4958,413,termistor_data.csv
4959,412,termistor_data.csv
4960,411,termistor_data.csv
4961,411,termistor_data.csv
4962,412,termistor_data.csv
4963,413,termistor_data.csv
4964,422,termistor_data.csv
4965,438,termistor_data.csv
4966,458,termistor_data.csv
4967,487,termistor_data.csv
4968,504,termistor_data.csv
4969,518,termistor_data.csv
4970,548,termistor_data.csv
4971,590,termistor_data.csv
4972,640,termistor_data.csv
4973,677,termistor_data.csv
4974,712,termistor_data.csv
4975,727,termistor_data.csv
4976,744,termistor_data.csv
4977,766,termistor_data.csv
4978,790,termistor_data.csv
4979,802,termistor_data.csv
4980,806,termistor_data.csv
4981,810,termistor_data.csv
4982,811,termistor_data.csv
4983,811,termistor_data.csv
4984,808,termistor_data.csv
4985,804,termistor_data.csv
4986,798,termistor_data.csv
4987,796,termistor_data.csv
4988,797,termistor_data.csv
4989,804,termistor_data.csv
4990,804,termistor_data.csv
4991,800,termistor_data.csv
4992,794,termistor_data.csv
4993,792,termistor_data.csv
4994,788,termistor_data.csv
4995,784,termistor_data.csv
4996,781,termistor_data.csv
4997,780,termistor_data.csv
4998,780,termistor_data.csv
4999,781,termistor_data.csv
5000,783,termistor_data.csv
5001,781,termistor_data.csv
5002,776,termistor_data.csv
5003,772,termistor_data.csv
5004,765,termistor_data.csv
5005,759,termistor_data.csv
5006,753,termistor_data.csv
5007,747,termistor_data.csv
5008,744,termistor_data.csv
5009,739,termistor_data.csv
5010,736,termistor_data.csv
5011,730,termistor_data.csv
5012,726,termistor_data.csv
5013,723,termistor_data.csv
5014,718,termistor_data.csv
5015,713,termistor_data.csv
5016,708,termistor_data.csv
5017,702,termistor_data.csv
5018,696,termistor_data.csv
5019,691,termistor_data.csv
5020,688,termistor_data.csv
5021,684,termistor_data.csv
5022,678,termistor_data.csv
5023,673,termistor_data.csv
5024,667,termistor_data.csv
5025,662,termistor_data.csv
5026,660,termistor_data.csv
5027,655,termistor_data.csv
5028,651,termistor_data.csv
5029,644,termistor_data.csv
5030,638,termistor_data.csv
5031,631,termistor_data.csv
5032,624,termistor_data.csv
5033,616,termistor_data.csv
5034,609,termistor_data.csv
5035,604,termistor_data.csv
5036,598,termistor_data.csv
5037,592,termistor_data.csv
5038,588,termistor_data.csv
5039,581,termistor_data.csv
5040,577,termistor_data.csv
5041,571,termistor_data.csv
5042,567,termistor_data.csv
5043,561,termistor_data.csv
5044,558,termistor_data.csv
5045,554,termistor_data.csv
5046,550,termistor_data.csv
5047,545,termistor_data.csv
5048,541,termistor_data.csv
5049,535,termistor_data.csv
5050,531,termistor_data.csv
5051,526,termistor_data.csv
5052,522,termistor_data.csv
5053,516,termistor_data.csv
5054,511,termistor_data.csv
5055,506,termistor_data.csv
5056,499,termistor_data.csv
5057,496,termistor_data.csv
5058,490,termistor_data.csv
5059,486,termistor_data.csv
5060,481,termistor_data.csv
5061,476,termistor_data.csv
5062,472,termistor_data.csv
5063,469,termistor_data.csv
5064,465,termistor_data.csv
5065,462,termistor_data.csv
5066,460,termistor_data.csv
5067,458,termistor_data.csv
5068,456,termistor_data.csv
5069,454,termistor_data.csv
5070,450,termistor_data.csv
5071,449,termistor_data.csv
5072,447,termistor_data.csv
5073,446,termistor_data.csv
5074,442,termistor_data.csv
5075,441,termistor_data.csv
5076,440,termistor_data.csv
5077,437,termistor_data.csv
5078,436,termistor_data.csv
5079,435,termistor_data.csv
5080,433,termistor_data.csv
5081,430,termistor_data.csv
5082,429,termistor_data.csv
5083,428,termistor_data.csv
5084,427,termistor_data.csv
5085,426,termistor_data.csv
5086,423,termistor_data.csv
5087,421,termistor_data.csv
5088,416,termistor_data.csv
5089,415,termistor_data.csv
5090,414,termistor_data.csv
5091,413,termistor_data.csv
5092,412,termistor_data.csv
5093,411,termistor_data.csv
5094,410,termistor_data.csv
5095,408,termistor_data.csv
5096,406,termistor_data.csv
5097,405,termistor_data.csv
5098,405,termistor_data.csv
5099,403,termistor_data.csv
5100,403,termistor_data.csv
5101,402,termistor_data.csv
5102,401,termistor_data.csv
5103,400,termistor_data.csv
5104,399,termistor_data.csv
5105,398,termistor_data.csv
5106,397,termistor_data.csv
5107,397,termistor_data.csv
5108,396,termistor_data.csv
5109,394,termistor_data.csv
5110,394,termistor_data.csv
5111,393,termistor_data.csv
5112,392,termistor_data.csv
5113,392,termistor_data.csv
5114,391,termistor_data.csv
5115,390,termistor_data.csv
5116,389,termistor_data.csv
5117,388,termistor_data.csv
5118,388,termistor_data.csv
5119,387,termistor_data.csv
5120,387,termistor_data.csv
